url,name,tdp,mtp,pbp,AMD Configurable TDP (cTDP),GPU Base
https://ark.intel.com//content/www/us/en/ark/products/88202/intel-core-m56y54-processor-4m-cache-up-to-2-70-ghz.html,intel core m56y54 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/88197/intel-core-m56y57-processor-4m-cache-up-to-2-80-ghz.html,intel core m56y57 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/88199/intel-core-m76y75-processor-4m-cache-up-to-3-10-ghz.html,intel core m76y75 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/85234/intel-core-m5y10c-processor-4m-cache-up-to-2-00-ghz.html,intel core m5y10c processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/84666/intel-core-m5y31-processor-4m-cache-up-to-2-40-ghz.html,intel core m5y31 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/84669/intel-core-m5y51-processor-4m-cache-up-to-2-60-ghz.html,intel core m5y51 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/84672/intel-core-m5y71-processor-4m-cache-up-to-2-90-ghz.html,intel core m5y71 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/83610/intel-core-m5y10-processor-4m-cache-up-to-2-00-ghz.html,intel core m5y10 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/83611/intel-core-m5y10a-processor-4m-cache-up-to-2-00-ghz.html,intel core m5y10a processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/83612/intel-core-m5y70-processor-4m-cache-up-to-2-60-ghz.html,intel core m5y70 processor 4m ,4.5,,,,
https://ark.intel.com//content/www/us/en/ark/products/202778/intel-core-i3l13g4-processor-4m-cache-up-to-2-8ghz.html,intel core i3l13g4 processor 4m ,,,,,
https://ark.intel.com//content/www/us/en/ark/products/202777/intel-core-i5l16g7-processor-4m-cache-up-to-3-0ghz.html,intel core i5l16g7 processor 4m ,,,,,
https://ark.intel.com//content/www/us/en/ark/products/78170/intel-core-i33115c-processor-4m-cache-2-50-ghz.html,intel core i33115c processor 4m ,25.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/76342/intel-core-i53340-processor-6m-cache-up-to-3-30-ghz.html,intel core i53340 processor 6m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/76343/intel-core-i53340s-processor-6m-cache-up-to-3-30-ghz.html,intel core i53340s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/74746/intel-core-i33245-processor-3m-cache-3-40-ghz.html,intel core i33245 processor 3m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/74744/intel-core-i33250-processor-3m-cache-3-50-ghz.html,intel core i33250 processor 3m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/74745/intel-core-i33250t-processor-3m-cache-3-00-ghz.html,intel core i33250t processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72058/intel-core-i33130m-processor-3m-cache-2-60-ghz.html,intel core i33130m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71053/intel-core-i33210-processor-3m-cache-3-20-ghz.html,intel core i33210 processor 3m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72057/intel-core-i33227u-processor-3m-cache-1-90-ghz.html,intel core i33227u processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72056/intel-core-i53230m-processor-3m-cache-up-to-3-20-ghz-bga.html,intel core i53230m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72164/intel-core-i53230m-processor-3m-cache-up-to-3-20-ghz-rpga.html,intel core i53230m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72055/intel-core-i53337u-processor-3m-cache-up-to-2-70-ghz.html,intel core i53337u processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71257/intel-core-i53340m-processor-3m-cache-up-to-3-40-ghz.html,intel core i53340m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71256/intel-core-i53380m-processor-3m-cache-up-to-3-60-ghz.html,intel core i53380m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71259/intel-core-i53437u-processor-3m-cache-up-to-2-90-ghz.html,intel core i53437u processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72054/intel-core-i73537u-processor-4m-cache-up-to-3-10-ghz.html,intel core i73537u processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71255/intel-core-i73540m-processor-4m-cache-up-to-3-70-ghz.html,intel core i73540m processor 4m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71258/intel-core-i73687u-processor-4m-cache-up-to-3-30-ghz.html,intel core i73687u processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72012/intel-core-i33229y-processor-3m-cache-1-40-ghz.html,intel core i33229y processor 3m ,13.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72013/intel-core-i53339y-processor-3m-cache-up-to-2-00-ghz.html,intel core i53339y processor 3m ,13.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72014/intel-core-i53439y-processor-3m-cache-up-to-2-30-ghz.html,intel core i53439y processor 3m ,13.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/72015/intel-core-i73689y-processor-4m-cache-up-to-2-60-ghz.html,intel core i73689y processor 4m ,13.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/74542/intel-core-i32348m-processor-3m-cache-2-30-ghz.html,intel core i32348m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/74259/intel-core-i32375m-processor-3m-cache-1-50-ghz.html,intel core i32375m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71465/intel-core-i33120m-processor-3m-cache-2-50-ghz.html,intel core i33120m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71459/intel-core-i73630qm-processor-6m-cache-up-to-3-40-ghz.html,intel core i73630qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71670/intel-core-i73632qm-processor-6m-cache-up-to-3-20-ghz-bga.html,intel core i73632qm processor 6m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71458/intel-core-i73632qm-processor-6m-cache-up-to-3-20-ghz-rpga.html,intel core i73632qm processor 6m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/71460/intel-core-i73635qm-processor-6m-cache-up-to-3-40-ghz.html,intel core i73635qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/70847/intel-core-i73740qm-processor-6m-cache-up-to-3-70-ghz.html,intel core i73740qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/70846/intel-core-i73840qm-processor-8m-cache-up-to-3-80-ghz.html,intel core i73840qm processor 8m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65693/intel-core-i33220-processor-3m-cache-3-30-ghz.html,intel core i33220 processor 3m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65694/intel-core-i33220t-processor-3m-cache-2-80-ghz.html,intel core i33220t processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65692/intel-core-i33225-processor-3m-cache-3-30-ghz.html,intel core i33225 processor 3m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65690/intel-core-i33240-processor-3m-cache-3-40-ghz.html,intel core i33240 processor 3m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/66168/intel-core-i33240t-processor-3m-cache-2-90-ghz.html,intel core i33240t processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65509/intel-core-i53330-processor-6m-cache-up-to-3-20-ghz.html,intel core i53330 processor 6m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65510/intel-core-i53330s-processor-6m-cache-up-to-3-20-ghz.html,intel core i53330s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/69114/intel-core-i53350p-processor-6m-cache-up-to-3-30-ghz.html,intel core i53350p processor 6m ,69.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/70927/intel-core-i32328m-processor-3m-cache-2-20-ghz.html,intel core i32328m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/70272/intel-core-i32365m-processor-3m-cache-1-40-ghz.html,intel core i32365m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65698/intel-core-i33120me-processor-3m-cache-2-40-ghz.html,intel core i33120me processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65696/intel-core-i33217ue-processor-3m-cache-1-60-ghz.html,intel core i33217ue processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54834/intel-core-i32377m-processor-3m-cache-1-50-ghz.html,intel core i32377m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65700/intel-core-i33110m-processor-3m-cache-2-40-ghz.html,intel core i33110m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65697/intel-core-i33217u-processor-3m-cache-1-80-ghz.html,intel core i33217u processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65704/intel-core-i53610me-processor-3m-cache-up-to-3-30-ghz.html,intel core i53610me processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65713/intel-core-i73517ue-processor-4m-cache-up-to-2-80-ghz.html,intel core i73517ue processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65712/intel-core-i73555le-processor-4m-cache-up-to-3-20-ghz.html,intel core i73555le processor 4m ,25.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65708/intel-core-i53210m-processor-3m-cache-up-to-3-10-ghz-bga.html,intel core i53210m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/67355/intel-core-i53210m-processor-3m-cache-up-to-3-10-ghz-rpga.html,intel core i53210m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65707/intel-core-i53317u-processor-3m-cache-up-to-2-60-ghz.html,intel core i53317u processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64896/intel-core-i53320m-processor-3m-cache-up-to-3-30-ghz.html,intel core i53320m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64895/intel-core-i53360m-processor-3m-cache-up-to-3-50-ghz.html,intel core i53360m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64903/intel-core-i53427u-processor-3m-cache-up-to-2-80-ghz.html,intel core i53427u processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/68316/intel-core-i53470-processor-6m-cache-up-to-3-60-ghz.html,intel core i53470 processor 6m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/68315/intel-core-i53470s-processor-6m-cache-up-to-3-60-ghz.html,intel core i53470s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65703/intel-core-i53470t-processor-3m-cache-up-to-3-60-ghz.html,intel core i53470t processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65515/intel-core-i53475s-processor-6m-cache-up-to-3-60-ghz.html,intel core i53475s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65702/intel-core-i53570-processor-6m-cache-up-to-3-80-ghz.html,intel core i53570 processor 6m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65701/intel-core-i53570s-processor-6m-cache-up-to-3-80-ghz.html,intel core i53570s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65714/intel-core-i73517u-processor-4m-cache-up-to-3-00-ghz.html,intel core i73517u processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64893/intel-core-i73520m-processor-4m-cache-up-to-3-60-ghz.html,intel core i73520m processor 4m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64898/intel-core-i73667u-processor-4m-cache-up-to-3-20-ghz.html,intel core i73667u processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/68332/intel-core-i32115c-processor-3m-cache-2-00-ghz.html,intel core i32115c processor 3m ,25.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65511/intel-core-i53450-processor-6m-cache-up-to-3-50-ghz.html,intel core i53450 processor 6m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65512/intel-core-i53450s-processor-6m-cache-up-to-3-50-ghz.html,intel core i53450s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65516/intel-core-i53550-processor-6m-cache-up-to-3-70-ghz.html,intel core i53550 processor 6m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65518/intel-core-i53550s-processor-6m-cache-up-to-3-70-ghz.html,intel core i53550s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65520/intel-core-i53570k-processor-6m-cache-up-to-3-80-ghz.html,intel core i53570k processor 6m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65521/intel-core-i53570t-processor-6m-cache-up-to-3-30-ghz.html,intel core i53570t processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65711/intel-core-i73610qe-processor-6m-cache-up-to-3-30-ghz.html,intel core i73610qe processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64899/intel-core-i73610qm-processor-6m-cache-up-to-3-30-ghz.html,intel core i73610qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65710/intel-core-i73612qe-processor-6m-cache-up-to-3-10-ghz.html,intel core i73612qe processor 6m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64901/intel-core-i73612qm-processor-6m-cache-up-to-3-10-ghz-bga.html,intel core i73612qm processor 6m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/67356/intel-core-i73612qm-processor-6m-cache-up-to-3-10-ghz-rpga.html,intel core i73612qm processor 6m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65709/intel-core-i73615qe-processor-6m-cache-up-to-3-30-ghz.html,intel core i73615qe processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64900/intel-core-i73615qm-processor-6m-cache-up-to-3-30-ghz.html,intel core i73615qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64891/intel-core-i73720qm-processor-6m-cache-up-to-3-60-ghz.html,intel core i73720qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65719/intel-core-i73770-processor-8m-cache-up-to-3-90-ghz.html,intel core i73770 processor 8m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65523/intel-core-i73770k-processor-8m-cache-up-to-3-90-ghz.html,intel core i73770k processor 8m ,77.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65524/intel-core-i73770s-processor-8m-cache-up-to-3-90-ghz.html,intel core i73770s processor 8m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65525/intel-core-i73770t-processor-8m-cache-up-to-3-70-ghz.html,intel core i73770t processor 8m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64889/intel-core-i73820qm-processor-8m-cache-up-to-3-70-ghz.html,intel core i73820qm processor 8m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64844/intel-core-i52380p-processor-6m-cache-up-to-3-40-ghz.html,intel core i52380p processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/64843/intel-core-i52450p-processor-6m-cache-up-to-3-50-ghz.html,intel core i52450p processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/65647/intel-core-i52550k-processor-6m-cache-up-to-3-80-ghz.html,intel core i52550k processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53442/intel-core-i32370m-processor-3m-cache-2-40-ghz.html,intel core i32370m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53452/intel-core-i52450m-processor-3m-cache-up-to-3-10-ghz.html,intel core i52450m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/61275/intel-core-i72700k-processor-8m-cache-up-to-3-90-ghz.html,intel core i72700k processor 8m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53438/intel-core-i32350m-processor-3m-cache-2-30-ghz.html,intel core i32350m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/59798/intel-core-i32367m-processor-3m-cache-1-40-ghz.html,intel core i32367m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53450/intel-core-i52430m-processor-3m-cache-up-to-3-00-ghz.html,intel core i52430m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/60636/intel-core-i52435m-processor-3m-cache-up-to-3-00-ghz.html,intel core i52435m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53469/intel-core-i72670qm-processor-6m-cache-up-to-3-10-ghz.html,intel core i72670qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53470/intel-core-i72675qm-processor-6m-cache-up-to-3-10-ghz.html,intel core i72675qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53427/intel-core-i32120t-processor-3m-cache-2-60-ghz.html,intel core i32120t processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/59080/intel-core-i32125-processor-3m-cache-3-30-ghz.html,intel core i32125 processor 3m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53428/intel-core-i32130-processor-3m-cache-3-40-ghz.html,intel core i32130 processor 3m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53446/intel-core-i52320-processor-6m-cache-up-to-3-30-ghz.html,intel core i52320 processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53464/intel-core-i72640m-processor-4m-cache-up-to-3-50-ghz.html,intel core i72640m processor 4m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53474/intel-core-i72760qm-processor-6m-cache-up-to-3-50-ghz.html,intel core i72760qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53476/intel-core-i72860qm-processor-8m-cache-up-to-3-60-ghz.html,intel core i72860qm processor 8m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53478/intel-core-i72960xm-processor-extreme-edition-8m-cache-up-to-3-70-ghz.html,intel core i72960xm processor extreme edition 8m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/58664/intel-core-i7980-processor-12m-cache-3-33-ghz-4-8-gts-intel-qpi.html,intel core i7980 processor 12m ,130.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53433/intel-core-i32330e-processor-3m-cache-2-20-ghz.html,intel core i32330e processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53434/intel-core-i32330m-processor-3m-cache-2-20-ghz.html,intel core i32330m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54646/intel-core-i32340ue-processor-3m-cache-1-30-ghz.html,intel core i32340ue processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54624/intel-core-i32357m-processor-3m-cache-1-30-ghz.html,intel core i32357m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/56858/intel-core-i52467m-processor-3m-cache-up-to-2-30-ghz.html,intel core i52467m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54620/intel-core-i52557m-processor-3m-cache-up-to-2-70-ghz.html,intel core i52557m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54618/intel-core-i72637m-processor-4m-cache-up-to-2-80-ghz.html,intel core i72637m processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54617/intel-core-i72677m-processor-4m-cache-up-to-2-90-ghz.html,intel core i72677m processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53445/intel-core-i52310-processor-6m-cache-up-to-3-20-ghz.html,intel core i52310 processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/55446/intel-core-i52405s-processor-6m-cache-up-to-3-30-ghz.html,intel core i52405s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53424/intel-core-i32102-processor-3m-cache-3-10-ghz.html,intel core i32102 processor 3m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/55448/intel-core-i32105-processor-3m-cache-3-10-ghz.html,intel core i32105 processor 3m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53432/intel-core-i32312m-processor-3m-cache-2-10-ghz.html,intel core i32312m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54645/intel-core-i72610ue-processor-4m-cache-up-to-2-40-ghz.html,intel core i72610ue processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54642/intel-core-i72655le-processor-4m-cache-up-to-2-90-ghz.html,intel core i72655le processor 4m ,25.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53422/intel-core-i32100-processor-3m-cache-3-10-ghz.html,intel core i32100 processor 3m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53423/intel-core-i32100t-processor-3m-cache-2-50-ghz.html,intel core i32100t processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53426/intel-core-i32120-processor-3m-cache-3-30-ghz.html,intel core i32120 processor 3m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52220/intel-core-i32310m-processor-3m-cache-2-10-ghz.html,intel core i32310m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53448/intel-core-i52390t-processor-3m-cache-up-to-3-50-ghz.html,intel core i52390t processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52224/intel-core-i52410m-processor-3m-cache-up-to-2-90-ghz.html,intel core i52410m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53456/intel-core-i52510e-processor-3m-cache-up-to-3-10-ghz.html,intel core i52510e processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54647/intel-core-i52515e-processor-3m-cache-up-to-3-10-ghz.html,intel core i52515e processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52229/intel-core-i52520m-processor-3m-cache-up-to-3-20-ghz.html,intel core i52520m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54619/intel-core-i52537m-processor-3m-cache-up-to-2-30-ghz.html,intel core i52537m processor 3m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/50072/intel-core-i52540m-processor-3m-cache-up-to-3-30-ghz.html,intel core i52540m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54616/intel-core-i72617m-processor-4m-cache-up-to-2-60-ghz.html,intel core i72617m processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52231/intel-core-i72620m-processor-4m-cache-up-to-3-40-ghz.html,intel core i72620m processor 4m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54610/intel-core-i72629m-processor-4m-cache-up-to-3-00-ghz.html,intel core i72629m processor 4m ,25.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54611/intel-core-i72649m-processor-4m-cache-up-to-3-20-ghz.html,intel core i72649m processor 4m ,25.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54615/intel-core-i72657m-processor-4m-cache-up-to-2-70-ghz.html,intel core i72657m processor 4m ,17.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52585/intel-core-i7990x-processor-extreme-edition-12m-cache-3-46-ghz-6-40-gts-intel-qpi.html,intel core i7990x processor extreme edition 12m ,130.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52206/intel-core-i52300-processor-6m-cache-up-to-3-10-ghz.html,intel core i52300 processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52207/intel-core-i52400-processor-6m-cache-up-to-3-40-ghz.html,intel core i52400 processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52208/intel-core-i52400s-processor-6m-cache-up-to-3-30-ghz.html,intel core i52400s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52209/intel-core-i52500-processor-6m-cache-up-to-3-70-ghz.html,intel core i52500 processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52210/intel-core-i52500k-processor-6m-cache-up-to-3-70-ghz.html,intel core i52500k processor 6m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52211/intel-core-i52500s-processor-6m-cache-up-to-3-70-ghz.html,intel core i52500s processor 6m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52212/intel-core-i52500t-processor-6m-cache-up-to-3-30-ghz.html,intel core i52500t processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52213/intel-core-i72600-processor-8m-cache-up-to-3-80-ghz.html,intel core i72600 processor 8m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52214/intel-core-i72600k-processor-8m-cache-up-to-3-80-ghz.html,intel core i72600k processor 8m ,95.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52215/intel-core-i72600s-processor-8m-cache-up-to-3-80-ghz.html,intel core i72600s processor 8m ,65.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52219/intel-core-i72630qm-processor-6m-cache-up-to-2-90-ghz.html,intel core i72630qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53463/intel-core-i72635qm-processor-6m-cache-up-to-2-90-ghz.html,intel core i72635qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/53472/intel-core-i72710qe-processor-6m-cache-up-to-3-00-ghz.html,intel core i72710qe processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54644/intel-core-i72715qe-processor-6m-cache-up-to-3-00-ghz.html,intel core i72715qe processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/50067/intel-core-i72720qm-processor-6m-cache-up-to-3-30-ghz.html,intel core i72720qm processor 6m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52227/intel-core-i72820qm-processor-8m-cache-up-to-3-40-ghz.html,intel core i72820qm processor 8m ,45.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52237/intel-core-i72920xm-processor-extreme-edition-8m-cache-up-to-3-50-ghz.html,intel core i72920xm processor extreme edition 8m ,55.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/54643/intel-core-i32310e-processor-3m-cache-2-10-ghz.html,intel core i32310e processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52955/intel-core-i3390m-processor-3m-cache-2-66-ghz.html,intel core i3390m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/52952/intel-core-i5480m-processor-3m-cache-2-66-ghz.html,intel core i5480m processor 3m ,35.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/50028/intel-core-i3380um-processor-3m-cache-1-33-ghz.html,intel core i3380um processor 3m ,18.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/50026/intel-core-i5470um-processor-3m-cache-1-33-ghz.html,intel core i5470um processor 3m ,18.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/50177/intel-core-i3560-processor-4m-cache-3-33-ghz.html,intel core i3560 processor 4m ,73.0,,,,
https://ark.intel.com//content/www/us/en/ark/products/48496/intel-core-i5760-processor-8m-cache-2-80-ghz.html,intel core i5760 processor 8m ,95.0,,,,
